Date,Model,Batch,Mode,EVA16(kg),EVA25(kg),LDPE24(kg),LDPE40(kg),POE(kg),AC_PE_MB(kg),AC_EVA_MB(kg),DCP(kg),ZnO(kg),Urea(kg),BHT(kg),Filler_MB(kg),Color_MB(kg),Color1_Type,Color1_kg,Color2_Type,Color2_kg,Color3_Type,Color3_kg,ATH(kg),BrSb_MB(kg),CP70(kg),Powder(kg),PEG4000(kg),HALS(kg),EVA16_VA%,EVA25_VA%,Weighted_VA%,Effective_VA%,Temp1(°C),Time1(min),Temp2(°C),Time2(min),MixTime(min),RotorSpeed(rpm),AC(phr),DCP(phr),BHT(phr),ZnO(phr),Urea(phr),BaseDCPNeed(phr),EffectiveDCP(phr),DCP_SupplyRatio%,CrosslinkIndex,CrosslinkEff,CI_Min,CI_Max,CI_OptimalLow,CI_OptimalHigh,TheoDensity,PredDensity,PredExpansion,Quality_Score,Warning_Count,DosageTemp,DischargeTemp,ResinType,QI_Percent,e1_FT,e2_FTi,e3_TTi,e4_FR,e5_TR,e6_TiR,FaceA_CV,FaceB_CV,FaceC_CV,FaceD_CV,Mahalanobis_Dist,Confidence_Zone,Warnings
"2026-02-26","460","特黑06C","production","2","","17.8","5","","16.2","","0.455","0.185","0.05","0.04","5","5.3","EVA-8503_1.33_cb37","5.3","","","","","","","","","0.16","","16","25","16.00","0.00","147","26","164","25","18","55","21.25","1.193","0.105","0.485","0.131","0.957","0.957","100.4","0.926","1.005","0.670","1.238","0.841","1.068","1.0689","0.0427","24.51","100","1","100","128","eva_ldpe","71","0.993","0.628","0.780","1.000","0.962","1.000","","","","","1.12","green","[Mild] AC/DCP比稍偏低(14.2)，最適Range 14.7~21.5@25X"
"2026-02-26","2500AHH","黃602U","production","","","22","10","","14","","0.51","0.15","0.03","0.05","5","0.5","EVA-3508_1.412_org21","0.5","","","","","","","","","0.16","","16","25","16.00","0.00","150","30","164","25","18","55","17.23","1.255","0.123","0.369","0.074","0.943","0.943","108.4","1.002","1.003","0.774","1.331","0.941","1.164","1.0374","0.0421","24.65","100","0","100","130","ldpe_only","72","1.000","0.645","0.783","0.945","0.986","1.000","","","","","1.15","green",""
"2026-02-26","2500AHH","蘋果綠333U","production","","","23","10","","14","","0.51","0.15","0.035","0.05","5","1.33","EVA-4506_1.357_org20","1.3039","EVA-3508_1.412_org21","0.0261","","","","","","","0.16","","16","25","16.00","0.00","149.5","30","164","25","18","55","16.57","1.207","0.118","0.355","0.083","0.959","0.959","99.0","0.910","1.003","0.738","1.269","0.897","1.110","1.0360","0.0408","26.07","100","0","100","129","ldpe_only","32","0.992","0.100","0.780","0.997","0.782","1.000","","","","","2.86","yellow",""
"2026-02-26","2500AHH","深藍2925U","production","","","22.8","10","","14","","0.51","0.15","0.03","0.05","5","1","EVA-51054_1.361_org25","1","","","","","","","","","0.16","","16","25","16.00","0.00","149.5","30","164","25","18","55","16.75","1.220","0.120","0.359","0.072","1.023","1.023","97.5","0.843","1.003","0.742","1.276","0.903","1.116","1.0361","0.0462","22.81","100","1","100","129","ldpe_only","28","0.844","0.100","0.755","0.984","0.623","0.775","","","","","3.49","yellow","[Info] Discharge Temperature(129°C)接近AC有效分解溫度(115°C)，少量AC可能提前分解(~14.3%)"
"2026-02-26","2500AHH","深藍297U","production","","","18","15.2","","14","","0.545","0.155","0.045","0.05","5","2.37","EVA-51054_1.361_org25","2.37","","","","","","","","","0.16","","16","25","16.00","0.00","149.5","30","164","25","18","55","16.19","1.261","0.116","0.359","0.104","0.884","0.884","118.7","1.069","1.001","0.784","1.348","0.953","1.178","1.0369","0.0453","22.55","97","1","100","130","ldpe_only","84","0.939","0.999","0.769","0.994","0.979","1.000","","","","","1.03","green","[Info] Discharge Temperature(128°C)接近AC有效分解溫度(118°C)，少量AC可能提前分解(~11.2%)"
"2026-02-26","2500AHH","藍280U","production","","","17.4","10.3","","14.5","","0.58","0.155","0.06","0.055","5.1","8.68","EVA-51054_1.361_org25","8.68","","","","","","","","","0.16","","16","25","16.00","0.00","149","30","164","25","18","55","16.97","1.357","0.129","0.363","0.140","0.889","0.889","123.8","1.104","1.001","0.784","1.348","0.953","1.178","1.0597","0.0434","23.70","93","2","100","132","ldpe_only","83","0.936","0.989","0.769","0.985","0.888","1.000","","","","","0.86","green","[Mild] AC/DCP比稍偏低(12.2)，最適Range 12.2~19.3@24X; [Info] Discharge Temperature(130°C)接近AC有效分解溫度(119°C)，少量AC可能提前分解(~11.5%)"
"2026-02-26","2500AHH","藍310U","production","","","23","10","","14","","0.52","0.17","0.05","0.05","5","0.5","EVA-51054_1.361_org25","0.5","","","","","","","","","0.16","","16","25","16.00","0.00","149.5","30","164","25","18","55","16.82","1.249","0.120","0.408","0.120","0.926","0.926","108.6","0.977","1.004","0.680","1.255","0.852","1.083","1.0349","0.0467","22.13","97","1","100","129","ldpe_only","82","0.940","0.933","0.769","0.890","0.967","1.000","","","","","1.10","green","[Info] Discharge Temperature(130°C)接近AC有效分解溫度(120°C)，少量AC可能提前分解(~11.0%)"
"2026-02-26","2500AHH","藍298U","production","","","22.5","10","","14","","0.515","0.175","0.04","0.05","5","0.95","EVA-51054_1.361_org25","0.95","","","","","","","","","0.16","","16","25","16.00","0.00","149.5","30","164","25","18","55","16.88","1.242","0.121","0.422","0.096","0.905","0.905","113.3","1.012","1.003","0.784","1.348","0.953","1.178","1.0367","0.0448","22.95","97","1","100","129","ldpe_only","84","0.910","0.995","0.765","0.978","0.995","1.000","","","","","1.14","green","[Info] Discharge Temperature(130°C)接近AC有效分解溫度(118°C)，少量AC可能提前分解(~13.0%)"
"2026-02-26","2500AHH","大紅178U","production","","","21.5","10","","14","","0.53","0.15","0.035","0.05","5","2.06","EVA-1502_1.151_org21","2.06","","","","","","","","","0.16","","16","25","16.00","0.00","150","30","164","25","18","55","16.95","1.283","0.121","0.363","0.085","0.885","0.885","116.0","1.054","1.001","0.784","1.348","0.953","1.178","1.0406","0.0457","22.61","100","1","100","130","ldpe_only","86","1.000","0.999","0.782","1.000","0.998","1.000","","","","","1.17","green","[Warning] Discharge Temperature(130°C)超過AC有效分解溫度(114°C)16°C，AC提前分解風險高"
"2026-02-26","2500","綠3265U","production","2.1","","13.7","4.2","","11.8","","0.35","0.145","0.04","0.03","4.2","4.57","EVA-4506_1.357_org20","4.4585","EVA-3508_1.412_org21","0.1115","","","","","","","0.16","","16","25","16.00","0.00","148.3","30","164","25","18","55","19.42","1.152","0.099","0.477","0.132","0.907","0.907","109.1","1.000","1.001","0.783","1.346","0.952","1.177","1.0681","0.0462","22.51","97","2","100","128","eva_ldpe","84","1.000","0.885","0.783","0.984","0.948","1.000","","","","","0.85","green","[Mild] AC/DCP比稍偏低(12.8)，最適Range 14.0~20.8@23X; [Info] Discharge Temperature(129°C)接近AC有效分解溫度(119°C)，少量AC可能提前分解(~11.0%)"
"2026-02-26","2500","藍285U","production","2","","15.6","4","","11.2","","0.4","0.15","0.025","0.03","4","2.36","EVA-5504N-1_1.506_org23","2.36","","","","","","","","","0.16","","16","25","16.00","0.00","148.3","26","164","25","18","55","18.69","1.335","0.100","0.501","0.083","0.891","0.891","107.6","1.038","1.001","0.784","1.348","0.953","1.178","1.0551","0.0470","22.44","100","2","100","130","eva_ldpe","81","0.812","0.991","0.793","0.942","0.919","1.000","","","","","1.74","green","[Mild] AC/DCP比稍偏低(13.3)，最適Range 14.1~20.9@23X; [Info] Discharge Temperature(131°C)接近AC有效分解溫度(118°C)，少量AC可能提前分解(~13.0%)"
"2026-02-26","2500","蘋果綠333U","production","2","","15.5","4","","11.2","","0.37","0.135","0.025","0.03","4","1.03","EVA-4506_1.357_org20","1.0049","EVA-3508_1.412_org21","0.0251","","","","","","","0.16","","16","25","16.00","0.00","148","30","164","25","18","55","19.40","1.281","0.104","0.468","0.087","0.847","0.847","131.1","1.132","1.003","0.784","1.348","0.953","1.178","1.0537","0.0375","28.10","100","0","100","129","eva_ldpe","80","0.996","0.979","0.743","0.991","0.830","1.000","","","","","1.16","green",""
"2026-02-26","2500","深藍2925U","production","2","","16.3","4","","11.2","","0.38","0.135","0.02","0.03","4","0.86","EVA-5504N-1_1.506_org23","0.86","","","","","","","","","0.16","","16","25","16.00","0.00","148","26","164","25","18","55","18.95","1.286","0.102","0.457","0.068","0.898","0.898","105.2","0.967","1.001","0.784","1.348","0.953","1.178","1.0503","0.0466","22.32","96","2","100","129","eva_ldpe","86","1.000","0.956","0.783","0.979","0.992","1.000","","","","","1.06","green","[Mild] AC/DCP比稍偏低(13.3)，最適Range 14.0~20.8@23X; [Info] Discharge Temperature(129°C)接近AC有效分解溫度(121°C)，少量AC可能提前分解(~9.6%)"
"2026-02-26","2500","粉紅236U","production","2","","15.3","4","","11.5","","0.37","0.115","0.02","0.03","4","1","EVA-1375_1.232_org5","1","","","","","","","","","0.05","","16","25","16.00","0.00","147.5","27","164","25","18","55","19.83","1.276","0.103","0.397","0.069","0.922","0.922","105.3","0.965","1.003","0.776","1.333","0.943","1.166","1.0514","0.0473","22.01","100","2","100","128","eva_ldpe","83","1.000","0.862","0.783","0.928","1.000","1.000","","","","","1.11","green","[Mild] AC/DCP比稍偏低(12.6)，最適Range 13.8~20.6@22X; [Info] Discharge Temperature(130°C)接近AC有效分解溫度(116°C)，少量AC可能提前分解(~14.2%)"
"2026-02-26","2500","金黃122U","production","2","","17.5","4","","11.3","","0.415","0.135","0.03","0.03","4","1","EVA-3508_1.412_org21","0.8","EVA-1502_1.151_org21","0.2","","","","","","","0.16","","16","25","16.00","0.00","148.3","27","164","25","18","55","18.28","1.343","0.097","0.437","0.097","0.886","0.886","109.7","1.004","1.001","0.784","1.348","0.953","1.178","1.0465","0.0464","22.28","97","2","100","130","eva_ldpe","86","1.000","0.999","0.783","0.988","0.957","1.000","","","","","1.04","green","[Mild] AC/DCP比稍偏低(12.9)，最適Range 14.0~20.7@23X; [Info] Discharge Temperature(129°C)接近AC有效分解溫度(120°C)，少量AC可能提前分解(~9.9%)"
"2026-02-26","2500","特黑06C","production","","","15.8","4","","11.2","","0.412","0.125","0.025","0.03","4","3.25","EVA-8800-3_1.20_cb34","3.25","","","","","","","","","0.16","","16","25","16.00","0.00","146.5","26","164","25","18","55","19.42","1.429","0.104","0.433","0.087","0.938","0.938","108.7","0.990","1.004","0.770","1.323","0.936","1.157","1.0626","0.0469","22.32","96","1","100","130","ldpe_only","79","1.000","0.773","0.783","0.999","0.940","1.000","","","","","0.90","green","[Info] Discharge Temperature(131°C)接近AC有效分解溫度(124°C)，少量AC可能提前分解(~8.5%)"
"2026-02-26","2200C","灰7C","production","","","28","10","","16","","0.56","0.155","0.03","0.06","5","0.76","EVA-8503_1.33_cb37","0.5","EVA-5504N-1_1.506_org23","0.22","EVA-3508_1.412_org21","0.04","","","","","0.1","","16","25","16.00","0.00","151","26","164","25","18","55","16.75","1.172","0.126","0.324","0.063","0.928","0.928","105.6","0.944","1.003","0.770","1.324","0.936","1.157","1.0298","0.0460","22.76","100","1","100","129","ldpe_only","82","0.973","0.844","0.775","0.991","0.999","1.000","","","","","0.92","green","[Info] Discharge Temperature(130°C)接近AC有效分解溫度(116°C)，少量AC可能提前分解(~13.8%)"
"2026-02-26","2200C","黃602U","production","","","28","10","","15.8","","0.59","0.175","0.04","0.06","5","0.65","EVA-3508_1.412_org21","0.65","","","","","","","","","0.1","","16","25","16.00","0.00","153.5","26","164","25","18","55","16.57","1.238","0.126","0.367","0.084","0.957","0.957","100.3","0.912","1.005","0.667","1.232","0.837","1.063","1.0282","0.0481","21.94","97","1","100","132","ldpe_only","69","1.000","0.624","0.783","0.948","0.805","1.000","","","","","1.25","green","[Info] Discharge Temperature(131°C)接近AC有效分解溫度(120°C)，少量AC可能提前分解(~11.6%)"
"2026-02-26","2200C","綠339U","production","","","25.2","9","","16.5","","0.535","0.17","0.045","0.06","5","6","EVA-4506_1.357_org20","4.6512","EVA-3508_1.412_org21","1.3488","","","","","","","0.16","","16","25","16.00","0.00","149.5","26","164","25","18","55","17.12","1.110","0.124","0.353","0.093","0.872","0.872","103.9","0.952","1.003","0.772","1.327","0.939","1.161","1.0441","0.0410","25.37","100","0","100","129","ldpe_only","72","0.932","0.651","0.769","0.998","0.997","1.000","","","","","1.11","green",""
"2026-02-26","2200C","藍300U","production","","","24","10","","16","","0.57","0.18","0.04","0.06","5","6.27","EVA-5504N-1_1.506_org23","5.472","EVA-51054_1.361_org25","0.6612","EVA-1376_1.461_org9","0.1368","","","","","0.16","","16","25","16.00","0.00","151","26","164","25","18","55","16.68","1.189","0.125","0.375","0.083","0.893","0.893","106.6","0.998","1.002","0.784","1.348","0.953","1.178","1.0439","0.0465","22.27","100","1","100","131","ldpe_only","85","0.989","1.000","0.786","1.000","0.924","1.000","","","","","1.02","green","[Info] Discharge Temperature(130°C)接近AC有效分解溫度(122°C)，少量AC可能提前分解(~9.1%)"
"2026-02-26","2200C","深藍2925U","production","","","27.7","10","","16","","0.58","0.175","0.035","0.06","5","1.2","EVA-5504N-1_1.506_org23","1.2","","","","","","","","","0.16","","16","25","16.00","0.00","153.5","26","164","25","18","55","16.72","1.212","0.125","0.366","0.073","0.889","0.889","112.1","1.040","1.001","0.784","1.348","0.953","1.178","1.0303","0.0461","22.48","100","0","100","132","ldpe_only","86","0.990","0.998","0.786","0.989","0.987","1.000","","","","","1.11","green",""
"2026-02-26","2200C","紅186C","production","","","22","10","","16","","0.565","0.17","0.03","0.06","5","9.44","EVA-1502_1.151_org21","9.44","","","","","","","","","0.16","","16","25","16.00","0.00","150.5","30","164","25","18","55","16.55","1.169","0.124","0.352","0.062","0.958","0.958","149.2","1.166","1.018","0.871","1.396","1.028","1.239","1.0515","0.0365","28.74","100","1","100","131","ldpe_only","54","0.999","1.000","0.578","0.811","0.494","1.000","","","","","4.08","red","[Mild] AC/DCP比稍偏低(13.1)，最適Range 13.7~20.8@29X"
"2026-02-26","2200C","桔123C","production","","","29.8","5","","15.9","","0.59","0.17","0.04","0.06","5","5.25","EVA-3508_1.412_org21","4.9","EVA-1376_1.461_org9","0.35","","","","","","","0.16","","16","25","16.00","0.00","151","26","164","25","18","55","16.58","1.231","0.125","0.355","0.083","1.078","1.078","125.0","1.058","1.019","0.884","1.417","1.044","1.257","1.0408","0.0366","29.34","96","1","100","131","ldpe_only","29","0.996","0.100","0.743","0.628","0.990","1.000","","","","","4.12","red","[Info] Discharge Temperature(131°C)接近AC有效分解溫度(124°C)，少量AC可能提前分解(~8.3%)"
"2026-02-26","2200C","特黑06C","production","","","23.5","10.4","","16.7","","0.55","0.185","0.045","0.062","5.1","7.2","EVA-7505_1.38_cb45","7.2","","","","","","","","","0.16","","16","25","16.00","0.00","150.5","26","164","25","18","55","17.07","1.124","0.127","0.378","0.092","1.022","1.022","138.7","0.983","1.018","0.727","1.166","0.859","1.035","1.0471","0.0390","27.58","96","2","100","130","ldpe_only","42","0.494","0.471","0.526","0.908","0.972","1.000","","","","","4.65","red","[Mild] AC/DCP比稍偏低(12.3)，最適Range 13.4~20.5@27X; [Info] Discharge Temperature(126°C)接近AC有效分解溫度(120°C)，少量AC可能提前分解(~8.1%)"
"2026-02-26","2000AHH","特黑06C","production","","","25.2","10","","14","","0.55","0.195","0.06","0.05","5","6.57","EVA-7505_1.38_cb45","6.57","","","","","","","","","0.16","","16","25","16.00","0.00","148.6","30","164","25","18","55","14.47","1.137","0.103","0.403","0.124","0.935","0.935","147.0","1.140","1.014","0.610","0.979","0.721","0.868","1.0374","0.0394","26.79","93","2","100","129","ldpe_only","28","0.478","0.983","0.594","0.593","0.207","0.696","","","","","6.01","red","[Mild] AC/DCP比稍偏低(11.6)，最適Range 13.2~20.3@27X; [Warning] 交聯指數過高(1.140 > 0.979)，可能導致泡棉硬脆"
"2026-02-26","2000AHH","綠571U","production","","","24","15","","14","","0.565","0.175","0.055","0.04","5","0.43","EVA-4506_1.357_org20","0.4","EVA-5504N-1_1.506_org23","0.03","","","","","","","0.16","","16","25","16.00","0.00","149.5","30","164","25","18","55","14.71","1.188","0.084","0.368","0.116","0.884","0.884","118.7","1.069","1.001","0.784","1.348","0.953","1.178","1.0221","0.0453","22.55","93","2","100","128","ldpe_only","84","0.939","0.999","0.769","0.994","0.979","1.000","","","","","1.03","green","[Mild] AC/DCP比稍偏低(12.4)，最適Range 13.9~20.7@22X; [Info] Discharge Temperature(128°C)接近AC有效分解溫度(118°C)，少量AC可能提前分解(~11.2%)"
"2026-02-26","2000AHH","灰423U","production","","","22","15","","14.3","","0.585","0.165","0.055","0.05","5","0.54","EVA-8503_1.33_cb37","0.4818","EVA-5504N-1_1.506_org23","0.0351","EVA-3508_1.412_org21","0.0231","","","","","0.16","","16","25","16.00","0.00","149.5","30","164","25","18","55","15.61","1.277","0.109","0.360","0.120","0.926","0.926","148.9","1.155","1.014","0.644","1.032","0.760","0.916","1.0269","0.0385","27.43","93","2","100","130","ldpe_only","39","0.669","0.997","0.594","0.736","0.287","0.808","","","","","4.58","red","[Mild] AC/DCP比稍偏低(11.8)，最適Range 13.4~20.5@27X; [Warning] 交聯指數過高(1.155 > 1.032)，可能導致泡棉硬脆"
"2026-02-26","2000AHH","寶藍293U","production","","","19","15","","14","","0.57","0.17","0.05","0.05","5","7.63","EVA-5504N-1_1.506_org23","4.7031","EVA-7504_1.118_org8","2.4016","EVA-1376_1.461_org9","0.5253","","","","","0.16","","16","25","16.00","0.00","149.5","30","164","25","18","55","14.59","1.188","0.104","0.354","0.104","0.994","0.994","79.6","0.764","1.005","0.667","1.232","0.837","1.063","1.0412","0.0446","23.50","93","1","100","130","ldpe_only","14","0.994","0.112","0.754","0.865","0.145","0.744","","","","","5.42","red","[Warning] Discharge Temperature(130°C)超過AC有效分解溫度(114°C)16°C，AC提前分解風險高"
"2026-02-26","2000AHH","深紫266C","production","","","25","10","","14.3","","0.57","0.17","0.06","0.05","5","4.73","EVA-7504_1.118_org8","4.1973","EVA-5504N-1_1.506_org23","0.4747","EVA-8503_1.33_cb37","0.058","","","","","0.16","","16","25","16.00","0.00","149.2","26","164","25","18","55","15.23","1.214","0.107","0.362","0.128","0.887","0.887","111.3","1.045","1.001","0.784","1.348","0.953","1.178","1.0364","0.0464","22.03","97","1","100","130","ldpe_only","80","1.000","0.994","0.757","0.819","0.980","1.000","","","","","1.90","green","[Info] Discharge Temperature(129°C)接近AC有效分解溫度(119°C)，少量AC可能提前分解(~10.6%)"
"2026-02-26","2000","膚4675C","production","","","18","12","","11","","0.445","0.165","0.045","0.04","5","0.3","EVA-1376_1.461_org9","0.1525","EVA-3508_1.412_org21","0.1169","EVA-8503_1.33_cb37","0.0305","","","","","0.16","","16","25","16.00","0.00","150.8","26","164","25","18","55","14.87","1.204","0.108","0.446","0.122","0.938","0.938","92.5","0.887","1.003","0.775","1.333","0.943","1.166","1.0343","0.0459","22.29","92","1","100","130","ldpe_only","50","1.000","0.589","0.669","0.986","0.459","0.979","","","","","3.57","yellow","[Info] Discharge Temperature(129°C)接近AC有效分解溫度(115°C)，少量AC可能提前分解(~14.1%)"
"2026-02-26","2000","黑7U","production","","","17.7","12","","11","","0.43","0.16","0.035","0.04","5","0.9","EVA-7505_1.38_cb45","0.9","","","","","","","","","0.16","","16","25","16.00","0.00","151","26","164","25","18","55","14.81","1.158","0.108","0.431","0.094","0.923","0.923","97.3","0.975","1.003","0.773","1.329","0.940","1.163","1.0361","0.0438","23.70","97","1","100","129","ldpe_only","73","0.842","0.836","0.676","0.994","0.883","1.000","","","","","1.39","green","[Warning] Discharge Temperature(131°C)超過AC有效分解溫度(115°C)16°C，AC提前分解風險高"
"2026-02-26","2000","淺灰430U","production","","","15.3","14","","11","","0.415","0.165","0.035","0.04","5.78","0.4","EVA-8503_1.33_cb37","0.3291","EVA-5504N-1_1.506_org23","0.0658","EVA-1376_1.461_org9","0.0051","","","","0.78","0.16","","16","25","16.00","0.00","153.5","26","164","25","18","55","15.05","1.136","0.109","0.451","0.096","0.928","0.928","93.4","0.905","1.004","0.688","1.270","0.863","1.095","1.0543","0.0440","23.50","97","1","100","131","ldpe_only","58","0.843","0.908","0.668","0.976","0.491","1.000","","","","","3.19","yellow","[Info] Discharge Temperature(128°C)接近AC有效分解溫度(118°C)，少量AC可能提前分解(~11.3%)"
"2026-02-26","2000","灰","production","","","19.7","10","","11","","0.415","0.165","0.03","0.04","5.36","0.86","EVA-8503_1.33_cb37","0.7075","EVA-5504N-1_1.506_org23","0.1415","EVA-1376_1.461_org9","0.011","","","","","0.16","","16","25","16.00","0.00","151","26","164","25","18","55","14.79","1.116","0.108","0.444","0.081","0.889","0.889","111.4","1.069","1.001","0.784","1.348","0.953","1.178","1.0395","0.0471","21.70","93","1","100","129","ldpe_only","79","0.971","0.989","0.762","0.783","0.980","1.000","","","","","2.13","green","[Info] Discharge Temperature(130°C)接近AC有效分解溫度(118°C)，少量AC可能提前分解(~12.9%)"
"2026-02-26","2000","綠367C","production","","","18.5","10","","11","","0.435","0.17","0.04","0.04","5","3.73","EVA-4506_1.357_org20","1.8113","EVA-5504N-1_1.506_org23","1.6772","EVA-3508_1.412_org21","0.1509","","","","","0.16","","16","25","16.00","0.00","151","26","164","25","18","55","14.46","1.143","0.105","0.447","0.105","0.996","0.996","94.1","0.904","1.005","0.669","1.235","0.838","1.065","1.0433","0.0470","22.22","97","1","100","130","ldpe_only","30","0.997","0.145","0.670","0.971","0.572","1.000","","","","","3.55","yellow","[Warning] Discharge Temperature(131°C)超過AC有效分解溫度(116°C)15°C，AC提前分解風險高"
"2026-02-26","2000","綠571U","production","","","19.7","10","","10.8","","0.42","0.165","0.03","0.04","5","0.34","EVA-4506_1.357_org20","0.1651","EVA-5504N-1_1.506_org23","0.1529","EVA-3508_1.412_org21","0.0138","","","","","0.16","","16","25","16.00","0.00","151","26","164","25","18","55","14.75","1.147","0.109","0.451","0.082","1.013","1.013","93.1","0.900","1.003","0.746","1.283","0.907","1.122","1.0346","0.0452","23.33","97","1","100","129","ldpe_only","31","0.971","0.100","0.673","1.000","0.818","0.973","","","","","2.75","yellow","[Info] Discharge Temperature(131°C)接近AC有效分解溫度(121°C)，少量AC可能提前分解(~11.4%)"
"2026-02-26","2000","綠377U","production","","","17","10","","11.2","","0.45","0.16","0.025","0.04","5","5.07","EVA-4506_1.357_org20","2.4621","EVA-5504N-1_1.506_org23","2.2797","EVA-3508_1.412_org21","0.2052","","","","","0.16","","16","25","16.00","0.00","151","26","164","25","18","55","14.87","1.195","0.106","0.425","0.066","0.938","0.938","108.7","0.990","1.004","0.770","1.323","0.936","1.157","1.0499","0.0469","22.32","97","1","100","131","ldpe_only","79","1.000","0.773","0.783","0.999","0.940","1.000","","","","","0.90","green","[Info] Discharge Temperature(131°C)接近AC有效分解溫度(124°C)，少量AC可能提前分解(~8.5%)"
"2026-02-26","2000","草綠346U","production","","","15","14","","11.2","","0.43","0.14","0.025","0.04","5","1.45","EVA-3508_1.412_org21","0.9314","EVA-5504N-1_1.506_org23","0.5186","","","","","","","0.16","","16","25","16.00","0.00","149.5","26","164","25","18","55","15.16","1.164","0.108","0.379","0.068","0.931","0.931","107.8","0.989","1.002","0.778","1.337","0.945","1.169","1.0393","0.0496","20.69","100","2","100","128","ldpe_only","71","0.999","0.731","0.783","0.728","0.957","1.000","","","","","2.53","yellow","[Mild] AC/DCP比稍偏低(11.4)，最適Range 11.4~18.5@21X; [Info] Discharge Temperature(130°C)接近AC有效分解溫度(119°C)，少量AC可能提前分解(~11.8%)"
"2026-02-26","2000","藍300U","production","","","19","8","","11.2","","0.43","0.17","0.04","0.04","5","4.43","EVA-5504N-1_1.506_org23","3.9071","EVA-1509ABH_1.226_org26","0.5229","","","","","","","0.16","","16","25","16.00","0.00","150","26","164","25","18","55","15.06","1.157","0.108","0.457","0.108","1.039","1.039","96.0","0.824","1.006","0.658","1.216","0.825","1.048","1.0491","0.0447","23.10","97","0","100","130","ldpe_only","28","0.996","0.100","0.743","0.999","0.572","0.995","","","","","3.61","yellow",""
"2026-02-26","2000","藍2945U","production","","","14.6","11","","11","","0.43","0.18","0.03","0.04","5","7.37","EVA-5504N-1_1.506_org23","6.5","EVA-1509ABH_1.226_org26","0.87","","","","","","","0.16","","16","25","16.00","0.00","151","26","164","25","18","55","14.52","1.135","0.106","0.475","0.079","0.893","0.893","113.1","1.031","1.002","0.784","1.348","0.953","1.178","1.0563","0.0462","22.46","97","0","100","131","ldpe_only","86","1.000","0.994","0.783","0.984","1.000","1.000","","","","","1.16","green",""
"2026-02-26","2000","紫271U","production","","","23.8","5","","11","","0.42","0.15","0.03","0.04","5","1.86","EVA-1375_1.232_org5","1.6973","EVA-5504N-1_1.506_org23","0.1627","","","","","","","0.16","","16","25","16.00","0.00","151.5","26","164","25","18","55","14.89","1.137","0.108","0.406","0.081","0.893","0.893","106.6","0.998","1.002","0.784","1.348","0.953","1.178","1.0399","0.0465","22.27","97","1","100","130","ldpe_only","85","0.989","1.000","0.786","1.000","0.924","1.000","","","","","1.02","green","[Info] Discharge Temperature(130°C)接近AC有效分解溫度(122°C)，少量AC可能提前分解(~9.1%)"
"2026-02-26","2000","深粉紅211U","production","","","17.1","12","","11","","0.43","0.15","0.02","0.04","5","1","EVA-1372J_1.201_org5","0.3816","EVA-1375_1.232_org5","0.2513","EVA-1509ABH_1.226_org26","0.2513","","","","","0.16","","16","25","16.00","0.00","151.5","26","164","25","18","55","15.03","1.175","0.109","0.410","0.055","0.921","0.921","109.5","0.999","1.005","0.692","1.277","0.867","1.101","1.0379","0.0475","21.80","100","1","100","130","ldpe_only","34","0.997","0.998","0.100","0.793","0.976","1.000","","","","","9.74","red","[Info] Discharge Temperature(132°C)接近AC有效分解溫度(121°C)，少量AC可能提前分解(~12.0%)"
"2026-02-26","2000","特黑06C","production","","","21.4","5","","11","","0.42","0.15","0.07","0.04","5","5.2","EVA-7505_1.38_cb45","5.2","","","","","","","","","0.16","","16","25","16.00","0.00","151.7","26","164","25","18","55","14.84","1.134","0.108","0.405","0.189","0.896","0.896","112.9","1.034","1.002","0.784","1.348","0.953","1.178","1.0514","0.0458","22.67","92","1","100","131","ldpe_only","86","1.000","0.983","0.783","0.995","1.000","1.000","","","","","1.15","green","[Info] Discharge Temperature(130°C)接近AC有效分解溫度(125°C)，少量AC可能提前分解(~7.3%)"
"2026-02-26","451","米白G1U","production","19.2","","","12","","","16","0.61","0.16","0.03","0.02","4","","EVA-3508_1.412_org21","0.002","","","","","","","","0.5","0.16","","16","25","16.00","0.00","143","26","164","25","18","55","19.90","1.517","0.050","0.398","0.075","0.958","0.958","149.2","1.166","1.018","0.871","1.396","1.028","1.239","1.0500","0.0365","28.74","96","1","100","127","eva_ldpe","54","0.999","1.000","0.578","0.811","0.494","1.000","","","","","4.08","red","[Mild] AC/DCP比稍偏低(13.1)，最適Range 13.7~20.8@29X"
"2026-02-26","451","特黑05CL","production","18","","","10","","","16","0.575","0.165","0.05","0.02","4","5.3","EVA-7505_1.38_cb45","5.3","","","","","","","","","0.16","","16","25","16.00","0.00","148","26","164","25","18","55","19.52","1.403","0.049","0.403","0.122","0.986","0.986","97.1","0.890","1.006","0.672","1.241","0.843","1.070","1.0583","0.0466","22.66","89","2","100","131","eva_ldpe","45","1.000","0.330","0.783","0.929","0.610","1.000","","","","","2.80","yellow","[Mild] AC/DCP比稍偏低(13.3)，最適Range 14.1~20.9@23X; [Info] Discharge Temperature(131°C)接近AC有效分解溫度(119°C)，少量AC可能提前分解(~12.4%)"
